,loss,Q
615,8.685160719323903e-05,-0.013172651641070843
616,0.0007385564967989922,-0.013174429535865784
617,1.64585958373209e-06,-0.013560101389884949
618,0.00038936483906582,-0.01333960797637701
619,0.0007636434165760875,-0.013238220475614071
620,0.0003347276069689542,-0.011624098755419254
621,8.735860319575295e-05,-0.012488182634115219
622,2.632720224937657e-06,-0.013422993011772633
623,3.3899857953656465e-05,-0.013478241860866547
624,0.001116002444177866,-0.013753636740148067
625,4.826445729122497e-05,0.0737682357430458
626,0.0012335404753684998,-0.01283242180943489
627,2.8870221285615116e-05,-0.013592812232673168
628,0.0005461944383569062,-0.01332375593483448
629,1.575519854668528e-05,-0.012662794440984726
630,3.5985773138236254e-05,-0.01335638016462326
631,0.00016735742974560708,-0.013162318617105484
632,7.805849600117654e-05,-0.013874802738428116
633,0.0007644204306416214,-0.011559747159481049
634,0.000407982908654958,-0.014092644676566124
635,0.0005038080853410065,-0.01126687228679657
636,2.032329939538613e-05,-0.013053741306066513
637,0.0003441546577960253,-0.01125472504645586
638,0.002836362225934863,-0.012361214496195316
639,0.0004616861988324672,-0.012254240922629833
640,0.0003635913017205894,-0.9011352062225342
641,0.0005620450829155743,-0.012618660926818848
642,0.0005369387217797339,-0.013025082647800446
643,0.00034086700179614127,-0.012304595671594143
644,0.0001077962078852579,-0.012795386835932732
645,0.0008998242556117475,-0.013080768287181854
646,0.00047247184556908906,-0.013382752425968647
647,6.41185833956115e-05,-0.012664919719099998
648,0.0016856684815138578,-0.01364708598703146
649,0.0020687233190983534,-0.013313863426446915
650,0.0003700523520819843,-0.013214750215411186
651,0.0001864754012785852,-0.012226921506226063
652,9.879232675302774e-05,-0.013721616938710213
653,0.000581761181820184,-0.012784216552972794
654,0.002800069283694029,-0.012660633772611618
655,0.00031273424974642694,-0.014164719730615616
656,5.6439490435877815e-05,-0.013149206526577473
657,0.0016261407872661948,-0.013834206387400627
658,0.0006140301702544093,-0.012714480049908161
659,1.768366200849414e-05,-0.8939029574394226
660,0.0003661848895717412,-0.01300785131752491
661,0.0007920497446320951,-0.013286867178976536
662,5.6394244893454015e-05,-0.013330770656466484
663,0.0004994416958652437,-0.013925362378358841
664,0.00010230563930235803,-0.013184493407607079
665,0.00010271531937178224,-0.013632375746965408
666,0.0002492366766091436,-0.013479439541697502
667,3.840112913167104e-05,-0.013356910087168217
668,4.079362770426087e-05,-0.01401494536548853
669,2.264611339342082e-06,-0.014568900689482689
670,0.0010253182845190167,-0.012632838450372219
671,1.4594839740311727e-05,-0.01392532978206873
672,0.00031341833528131247,-0.013307425193488598
673,6.097063669585623e-05,-0.013985059224069118
674,0.0032130947802215815,-0.0133949751034379
675,3.314060813863762e-05,-0.03469184786081314
676,7.225307490443811e-05,0.07375224679708481
677,0.00030384946148842573,-0.014110478572547436
678,0.0001754103577695787,-0.012919106520712376
679,0.0003324738936498761,-0.013642305508255959
680,0.005234409589320421,-0.01381064672023058
681,0.00013084730016998947,-0.012420852668583393
682,0.00037833876558579504,-0.014165256172418594
683,0.0006306303548626602,-0.014077230356633663
684,0.0012118751183152199,-0.014617646113038063
685,0.00015225185779854655,-0.014217832125723362
686,7.765226473566145e-05,-0.013043277896940708
687,0.0008275476284325123,-0.013591871596872807
688,0.0011610178044065833,-0.015108870342373848
689,7.556099444627762e-05,0.697323203086853
690,1.4463535080722068e-05,-0.0140912514179945
691,3.816631704012252e-07,-0.013846380636096
692,0.0005111561622470617,-0.013530933298170567
693,0.0007492343429476023,-0.013833783566951752
694,0.0005845191772095859,-0.01210181973874569
695,0.00010832942643901333,-0.012724122032523155
696,0.0007628327584825456,-0.013631083071231842
697,2.230177415185608e-05,-0.01347317174077034
698,2.782347110041883e-06,-0.012488603591918945
699,0.0014970895135775208,-0.0006059613078832626
700,1.2080539590897388e-06,-0.9378398060798645
701,0.0004894803278148174,-0.013026965782046318
702,0.00022934586741030216,-0.013181457296013832
703,0.00046334430226124823,-0.012920618057250977
704,4.193459972157143e-05,-0.013225703500211239
705,9.547597437631339e-05,-0.013422250747680664
706,7.451008423231542e-05,-0.01273345947265625
707,1.442390839656582e-06,-0.013256138190627098
708,0.0024227360263466835,-0.012433702126145363
709,1.0313135589967715e-06,-0.013007908128201962
710,8.33239118946949e-06,-0.013965612277388573
711,0.0002261621702928096,-0.01232333667576313
712,0.00041362689808011055,-0.013255016878247261
713,2.026574657065794e-05,-0.42253097891807556
714,4.645663921110099e-06,-0.012876403518021107
715,0.0010251830099150538,-0.013812083750963211
716,4.615004945662804e-05,-0.012998069636523724
717,3.125245711999014e-05,-0.013614541850984097
718,5.176515333005227e-05,-0.012712248601019382
719,0.0004555156920105219,-0.013212185353040695
720,0.003015818540006876,-0.012599178589880466
721,0.0009598748292773962,-0.013172605074942112
722,1.3923133337812033e-05,-0.01192211452871561
723,0.00037251884350553155,-0.013718308880925179
724,0.002093004994094372,-0.010971590876579285
725,0.00010475252929609269,-0.013522699475288391
726,0.00016650938778184354,-0.012685657478868961
727,0.00015294374315999448,-0.002544797956943512
728,0.00033067658660002053,-0.769163966178894
729,0.00017757786554284394,-0.011873164214193821
730,0.00016971082368399948,-0.01301194354891777
731,0.00043547124369069934,-0.013012360781431198
732,0.0004445686936378479,-0.012521806173026562
733,0.0001223026483785361,-0.01248437725007534
734,3.064263000851497e-05,-0.0126374876126647
735,0.0006707117427140474,-0.012998438440263271
736,0.008772304281592369,-0.013094614259898663
737,0.00043125139200128615,-0.013277377001941204
738,0.000611239462159574,-0.012095358222723007
739,0.0005460151005536318,-0.012243597768247128
740,0.0003846593317575753,-0.012435585260391235
741,2.24280829570489e-05,-0.06720712780952454
742,3.450322037679143e-05,-0.011759373359382153
743,0.0012116398429498076,-0.7726685404777527
744,0.0008635293925181031,-0.012760658748447895
745,0.00048019664245657623,-0.012914033606648445
746,1.9414141206652857e-05,-0.012395686469972134
747,0.00010134496551472694,-0.011808821000158787
748,0.00023120490368455648,-0.012964030727744102
749,4.842133785132319e-05,-0.01204077247530222
750,0.0002246810618089512,-0.012433054856956005
751,0.0005253473063930869,-0.012819069437682629
752,1.8277303752256557e-05,-0.012653090991079807
753,0.00036607810761779547,-0.012777340598404408
754,0.0011153464438393712,-0.8876633048057556
755,1.0575569831416942e-05,-0.012463181279599667
756,0.00017883912369143218,-0.06952632963657379
757,0.0002943516883533448,-0.01345557626336813
758,0.0003785771259572357,-0.012547293677926064
759,0.0001917210320243612,-0.012690155766904354
760,1.451109073968837e-05,-0.010424536652863026
761,0.00028659013332799077,-0.013036975637078285
762,0.0004053886223118752,-0.011040030978620052
763,0.00013634547940455377,-0.011857635341584682
764,0.0001126281131291762,-0.012734169140458107
765,6.882223533466458e-05,-0.0131358802318573
766,0.00019854675338137895,-0.012642253190279007
767,0.00023779402545187622,-0.012498466297984123
768,5.5258715292438865e-05,-0.012132945470511913
769,0.0006183021469041705,0.44514352083206177
770,5.168321877135895e-05,-0.01371598057448864
771,5.955133747193031e-05,-0.012888497672975063
772,3.446960818109801e-06,-0.01233398262411356
773,6.924738408997655e-05,-0.012922538444399834
774,0.00010182723781326786,-0.012695785611867905
775,0.000860837462823838,-0.01209317333996296
776,0.0012982831103727221,-0.013241665437817574
777,0.00024353055050596595,-0.01298055425286293
778,0.00039005433791317046,-0.011375157162547112
779,0.0003453450044617057,-0.011326879262924194
780,2.973375012516044e-05,-0.013123913668096066
781,7.759187428746372e-05,-0.013576787896454334
782,0.00018778190133161843,-0.012242449447512627
783,0.0025019668973982334,-0.012601676397025585
784,0.00021776536596007645,0.9127714037895203
785,2.0345134998933645e-06,-0.01216435432434082
786,0.0015438890550285578,0.7146413922309875
787,9.061477612704039e-05,-0.013095730915665627
788,8.557757246308029e-05,-0.012125957757234573
789,0.0004421270277816802,-0.010555101558566093
790,0.0011211142409592867,-0.012360393069684505
791,0.00035312550608068705,-0.011512035503983498
792,5.091571438242681e-06,-0.011531003750860691
793,2.4937944544944912e-05,-0.011650919914245605
794,5.8312904002377763e-05,-0.012340431101620197
795,0.0004320103325881064,-0.012453767471015453
796,0.00010637352534104139,-0.012318127788603306
797,0.00014666836068499833,-0.012990879826247692
798,0.0003408580378163606,-0.012152320705354214
799,0.00035013415617868304,-0.011547406204044819
800,6.834505620645359e-05,-0.012174583971500397
801,0.0014916247455403209,-0.0029575899243354797
802,0.00042481583659537137,-0.012772900052368641
803,0.00015968832303769886,0.42064571380615234
804,0.00020069844322279096,-0.011028674431145191
805,5.277136369841173e-05,-0.011828106828033924
806,0.00017226107593160123,-0.01250965241342783
807,0.0007036126917228103,-0.011997293680906296
808,0.00010826870857272297,-0.010886190459132195
809,0.001997129525989294,-0.013009167276322842
810,4.934821845381521e-05,-0.012921793386340141
811,0.0005570140201598406,-0.011665105819702148
812,0.00019037591118831187,-0.012625948525965214
813,8.911513759812806e-06,-0.012080335058271885
814,0.00021064969769213349,-0.007767725735902786
815,3.701439709402621e-05,-0.012277184054255486
816,0.00016839386080391705,-0.012039614841341972
817,1.2310445526964031e-05,-0.01633848063647747
818,0.00018835799710359424,-0.6826037764549255
819,4.3391417420934886e-05,-0.010864010080695152
820,0.0008913123747333884,-0.012945563532412052
821,0.0020544130820780993,-0.011752814054489136
822,0.0017049253219738603,-0.01247372105717659
823,0.000227656404604204,-0.013175132684409618
824,0.0011520871194079518,-0.01333230547606945
825,0.0005790378199890256,-0.009879645891487598
826,0.00013789875083602965,-0.011939828284084797
827,0.0002883649431169033,-0.0121526550501585
828,5.808120931760641e-06,-0.01358913816511631
829,0.0003462189924903214,-0.012045251205563545
830,0.00023600796703249216,-0.0074265338480472565
831,0.0004956389311701059,-0.9102545380592346
832,0.00021028437186032534,-0.01291645783931017
833,4.6429072426690254e-06,-0.013369808904826641
834,0.0005128472694195807,-0.012729447335004807
835,0.00029566409648396075,-0.013050409033894539
836,1.2247489848959958e-06,-0.012836447916924953
837,9.106384823098779e-05,-0.013115929439663887
838,0.00015556327707599849,-0.012736059725284576
839,1.5178386092884466e-05,-0.009535709396004677
840,2.684512219275348e-05,-0.013488846831023693
841,0.000271773460553959,-0.012970638461411
842,0.0006555133732035756,0.0029557347297668457
843,0.00041439762571826577,-0.012701773084700108
844,0.00027988810325041413,0.7150667309761047
845,0.0002454925561323762,-0.013734675943851471
846,0.00012640139902941883,0.3560144901275635
847,1.9557319319574162e-06,-0.013103639706969261
848,0.000547029310837388,-0.012724494561553001
849,0.0017315399600192904,-0.012706288136541843
850,0.0014478983357548714,-0.012656118720769882
851,0.00013437475718092173,-0.013870688155293465
852,0.00015435671957675368,-0.012372750788927078
853,5.5234420869965106e-05,-0.01224158238619566
854,0.00018071169324684888,-0.013496947474777699
855,8.775648893788457e-05,-0.012958873063325882
856,0.006647649221122265,-0.012832934968173504
857,6.736387877026573e-05,-0.013289980590343475
858,0.00025220392853952944,-0.01403955277055502
859,0.0002195754204876721,-0.004589583724737167
860,0.00021881694556213915,-0.013115857727825642
861,4.6973036660347134e-05,-0.917905330657959
862,0.0006563334027305245,-0.01298350840806961
863,0.0013306534383445978,-0.012454301118850708
864,0.0004759614821523428,-0.012851069681346416
865,5.916401278227568e-06,-0.013163287192583084
866,0.00018455601821187884,-0.012349938042461872
867,0.0002752667642198503,-0.012746102176606655
868,0.0004451345594134182,-0.013206163421273232
869,0.0005041280528530478,-0.013267062604427338
870,6.3075135585677344e-06,-0.011929545551538467
871,0.0002690740511752665,-0.012288577854633331
872,0.002715371549129486,-0.011142216622829437
873,0.0003660136426333338,-0.07143143564462662
874,3.443883906584233e-05,1.3001118898391724
875,0.003626429010182619,-0.012761592864990234
876,0.00018656269821804017,0.1353507786989212
877,0.0004489175626076758,-0.013554546050727367
878,2.678208147699479e-05,0.05567443370819092
879,2.056498686897612e-07,-0.01266943383961916
880,4.380508107715286e-05,-0.012285560369491577
881,3.720773383975029e-05,-0.0131850466132164
882,0.00034919774043373764,-0.012950506061315536
883,0.0009154248400591314,-0.012668210081756115
884,0.00022496726887766272,-0.01181207224726677
885,5.83344699407462e-05,-0.011868538334965706
886,0.0023049181327223778,-0.012181946076452732
887,0.0007121957023628056,-0.013427677564322948
888,0.00016798259457573295,-0.013146689161658287
889,0.00016856574802659452,-1.0446889400482178
890,0.0029974591452628374,-0.012706897221505642
891,5.721555135096423e-05,-0.31984296441078186
892,0.0005852379254065454,-0.012726095505058765
893,0.0007545792032033205,-0.012278730981051922
894,3.1328730983659625e-05,-0.01287752203643322
895,0.0004831640108022839,-0.012625977396965027
896,5.892939952900633e-05,-0.013085909187793732
897,0.0003137393796350807,-0.012654971331357956
898,1.085423537006136e-05,-0.013057508505880833
899,0.000876168895047158,-0.012635352090001106
900,7.550787995569408e-05,-0.012875471264123917
901,0.000831377343274653,-0.01289836410433054
902,1.258419160876656e-06,-0.012457127682864666
903,4.1171559132635593e-05,-0.012154062278568745
904,0.0003746205475181341,-0.022168494760990143
905,0.011498463340103626,-0.011477927677333355
906,2.7571841201279312e-05,-0.7751826047897339
907,0.00048605899792164564,-0.011716716922819614
908,1.5375973816844635e-05,-0.012270127423107624
909,0.0003302378754597157,-0.012763593345880508
910,0.00030339317163452506,-0.012650974094867706
911,0.00033264729427173734,-0.011886638589203358
912,0.00013970353757031262,-0.012862037867307663
913,0.0003741099499166012,-0.012580749578773975
914,0.0005557266413234174,-0.012463941238820553
915,0.0001791167596820742,-0.012435488402843475
916,0.0006599681219086051,-0.012445034459233284
917,5.0513161113485694e-05,-0.012305508367717266
918,0.00012344862625468522,-0.025630898773670197
919,8.327557225129567e-06,-0.8443980813026428
920,3.1527088140137494e-05,-0.012648745439946651
921,0.001966529991477728,-0.012295487336814404
922,1.611381048860494e-05,-0.01232155691832304
923,0.0011612355010583997,-0.012776130810379982
924,1.0858212817765889e-06,-0.011317739263176918
925,4.637329311663052e-06,-0.012084569782018661
926,0.0015340863028541207,-0.012494618073105812
927,0.0015444071032106876,-0.013308802619576454
928,0.00014663852925878018,-0.1417274922132492
929,0.00020731266704387963,-0.03849637508392334
930,0.00041458633495494723,-0.8051032423973083
931,0.0004791771643795073,-0.011949151754379272
932,0.00024150994431693107,-0.01248873770236969
933,0.0009001350263133645,-0.012004030868411064
934,0.0006627218681387603,-0.012975207529962063
935,0.000730444211512804,-0.01280580647289753
936,0.0008523853030055761,-0.012273925356566906
937,0.0017137613613158464,-0.012032821774482727
938,0.0011470724130049348,-0.012695984914898872
939,0.0007899116608314216,-0.011994178406894207
940,0.00017345968808513135,-0.012581275776028633
941,0.013456055894494057,-0.011678015813231468
942,0.00033468889887444675,-0.012256264686584473
943,0.00041916759801097214,-0.01262621022760868
944,0.00017657589341979474,-0.01287007238715887
945,0.0009349278407171369,-0.9641112089157104
946,4.023364817840047e-05,-0.012112311087548733
947,0.00035139211104251444,-0.6718950867652893
948,0.0003690302255563438,-0.012119214981794357
949,0.0004806092765647918,-0.01221319381147623
950,0.0014503095299005508,-0.011716470122337341
951,0.00017365423263981938,-0.011988511309027672
952,9.225693247572053e-06,-0.012526192702353
953,0.0025842676404863596,-0.012136210687458515
954,0.00015710023581050336,-0.011831671930849552
955,0.0011451663449406624,-0.012414052151143551
956,0.0017156905960291624,-0.011613788083195686
957,1.1748686119972263e-05,-0.013146704062819481
958,0.00012284101103432477,-0.013264966197311878
959,0.0017642962047830224,-0.011597059667110443
960,5.411983693193179e-06,-0.011814468540251255
961,0.000779566413257271,-0.012606204487383366
962,7.796738827892113e-06,0.9493343234062195
963,0.000623949512373656,-0.012137130834162235
964,0.0009840491693466902,-0.6838552951812744
965,8.452717156615108e-05,-0.012408606708049774
966,4.194797656964511e-05,-0.011646022088825703
967,0.00023545586736872792,-0.011945787817239761
968,0.0006346830050460994,-0.011563311330974102
969,0.0033293552696704865,-0.011925730854272842
970,0.004700837191194296,-0.010308249853551388
971,0.0013796960702165961,-0.010703440755605698
972,8.19035922177136e-05,-0.012168730609118938
973,0.00029712036484852433,-1.0766021013259888
974,4.704534512711689e-05,-0.011335363611578941
975,0.00041052571032196283,0.7292383313179016
976,0.0007607075967825949,-0.011430633254349232
977,0.0030324705876410007,-0.01033614668995142
978,0.0006856484687887132,-0.011291651986539364
979,0.0009642837685532868,-0.011774634011089802
980,0.0006174925365485251,-0.012046711519360542
981,0.0003776746161747724,-0.0117796016857028
982,0.0007554872427135706,-0.012395031750202179
983,0.00010236910020466894,-0.009860090911388397
984,0.003470916301012039,-0.011323846876621246
985,0.00020435210899449885,-0.01216240506619215
986,2.9606202588183805e-05,-0.010947917588055134
987,0.001062044408172369,-0.010661371052265167
988,0.0005765419919043779,-0.011551646515727043
989,0.00021911233488935977,-0.011344502680003643
990,0.0004302513552829623,-0.900773823261261
991,0.00014495789946522564,-0.011478432454168797
992,8.3043152699247e-05,-0.4657357335090637
993,0.0005874384078197181,-0.011115255765616894
994,0.00015055577387101948,-0.013295678421854973
995,0.0007323244353756309,-0.010858753696084023
996,0.0009389834012836218,-0.010465886443853378
997,5.413812687038444e-05,-0.011801083572208881
998,2.454243258398492e-05,-0.011971398256719112
999,5.104767478769645e-05,-0.0114707350730896
1000,0.0004321355081629008,-0.011448717676103115
1001,3.806076347245835e-05,-0.011772969737648964
1002,0.000244918221142143,-0.011327982880175114
1003,2.0555282389977947e-05,-0.011422988027334213
1004,0.003371143713593483,-0.01191695872694254
1005,9.012049122247845e-05,-0.01101334672421217
1006,0.002817381639033556,-0.0114834513515234
1007,9.341385157313198e-05,-1.042083740234375
1008,0.0001677621912676841,-0.01199832558631897
1009,0.00011591633665375412,-0.4682712256908417
1010,0.0004846238880418241,-0.011503512971103191
1011,0.0003635757602751255,-0.011968052014708519
1012,0.0003129522374365479,-0.010806948877871037
1013,9.165606752503663e-05,-0.011317146010696888
1014,0.00041958584915846586,-0.012367205694317818
1015,0.0008046194561757147,-0.01098747830837965
1016,0.000127113627968356,-0.010742041282355785
1017,7.280039426404983e-05,-0.01130459364503622
1018,5.272018461255357e-05,-0.025279510766267776
1019,0.000498165434692055,-0.007607633713632822
1020,0.00013537032646127045,0.7308167219161987
1021,8.624208567198366e-05,-0.010421108454465866
1022,0.0002451833279337734,-0.2739754915237427
1023,0.00015954651462379843,-0.011475716717541218
1024,0.0003642266383394599,-0.011678039096295834
1025,0.00014734706201124936,-0.011693153530359268
1026,4.192349933873629e-06,-0.030708633363246918
1027,0.0001550983142806217,-0.010916623286902905
1028,6.986658263485879e-05,-0.011043397709727287
1029,0.0016570566222071648,-0.012066738680005074
1030,0.000925800355616957,-0.011929752305150032
1031,0.003352163126692176,-0.010767313651740551
1032,0.0004430605622474104,-0.01090683601796627
1033,0.0001411734556313604,-0.010728107765316963
1034,0.0002752409200184047,-0.010972946882247925
1035,0.001983314286917448,-0.011531460098922253
1036,0.00018748952425085008,-0.004714156035333872
1037,0.0009845915483310819,-0.7618202567100525
1038,0.00011209296644665301,-0.011479174718260765
1039,0.0008372472948394716,-0.010543318465352058
1040,1.977436477318406e-05,-0.010999102145433426
1041,0.00034538080217316747,-0.012227211147546768
1042,0.0004740026197396219,-0.012243189848959446
1043,0.0002863761328626424,-0.010265287011861801
1044,0.0003874329850077629,-0.01072668470442295
1045,9.314115595771e-05,-0.011272052302956581
1046,0.00014212516543921083,-0.010265973396599293
1047,0.0009535620920360088,-0.010592898353934288
1048,0.0014156191609799862,-0.011630994267761707
1049,0.00281729968264699,-0.010901258327066898
1050,0.00015436316607519984,0.029591673985123634
1051,0.002745735924690962,-0.009955883026123047
1052,0.0011568859918043017,-0.011375986970961094
1053,0.001992690609768033,-0.14646212756633759
1054,0.0007621340919286013,0.2629876732826233
1055,0.00016939004126470536,-0.011118712835013866
1056,0.0005689693498425186,0.5702812075614929
1057,0.0003341806586831808,-0.011406882666051388
1058,0.0002505754819139838,-0.49313992261886597
1059,1.9025006622541696e-05,-0.011008434928953648
1060,9.635430615162477e-05,-0.01118131447583437
1061,0.0007392044644802809,-0.011404977180063725
1062,2.729656989686191e-05,-0.011122473515570164
1063,0.00038491786108352244,-0.010274209082126617
1064,0.000925301865208894,-0.011605257168412209
1065,0.00044591998448595405,-0.010682949796319008
1066,0.0005805991822853684,-0.00930448342114687
1067,0.0004908219561912119,0.003496614284813404
1068,7.242426363518462e-05,-0.010714089497923851
1069,0.0020900408271700144,0.8250328898429871
1070,0.0005501449340954423,-0.01128681655973196
1071,0.0010668296599760652,0.8876020908355713
1072,0.0004401986952871084,-0.010732331313192844
1073,0.0002873202320188284,0.1354365348815918
1074,7.411898695863783e-05,-0.010307257063686848
1075,0.00022407658980228007,-0.010557539761066437
1076,5.23409980814904e-05,-0.011058495379984379
1077,0.00027746104751713574,-0.010071158409118652
1078,0.0016170269809663296,-0.010767432861030102
1079,0.0003523022751323879,-0.010649347677826881
1080,0.0016171697061508894,-0.01140103954821825
1081,0.0016495933523401618,-0.011515414342284203
1082,0.00012351280020084232,-0.011043845675885677
1083,0.00041586297447793186,-0.010366951115429401
1084,0.00025700146215967834,-0.010820411145687103
1085,0.0004545288975350559,-0.009979838505387306
1086,0.00023210817016661167,1.0729306936264038
1087,0.0008417511126026511,-0.01075845304876566
1088,0.0002780696377158165,-0.5420897603034973
1089,0.00030039006378501654,-0.011001951061189175
1090,0.00022161006927490234,-0.04109960049390793
1091,0.0003997464955318719,-0.010593273676931858
1092,0.00016393294208683074,-0.011097859591245651
1093,0.00012395676458254457,-0.010508972220122814
1094,0.00018278532661497593,-0.01026956457644701
1095,0.00037300202529877424,-0.010706612840294838
1096,0.00033348819124512374,-0.010216325521469116
1097,0.002315396210178733,-0.009472840465605259
1098,0.0002815622719936073,-0.010144082829356194
1099,0.00018473676755093038,-0.19135582447052002
1100,0.0008086042362265289,-0.010903756134212017
1101,0.0003952461702283472,0.8656471967697144
1102,0.0006143803475424647,-0.010685354471206665
1103,0.0009435517131350935,0.6584916114807129
1104,0.001174459932371974,-0.010600275360047817
1105,0.0005771806463599205,-0.011233357712626457
1106,2.545079041738063e-05,-0.009788215160369873
1107,8.914007048588246e-05,-0.010771866887807846
1108,0.00016558267816435546,-0.010682513937354088
1109,2.188332291552797e-05,-0.009813973680138588
1110,0.00014700015890412033,-0.010069720447063446
1111,0.0008549896301701665,-0.010180461220443249
1112,0.00040438876021653414,-0.010704338550567627
1113,0.0005232753464952111,-0.010804739780724049
1114,0.00039875373477116227,-0.010772768408060074
1115,0.003208144335076213,-0.025424618273973465
1116,4.118406286579557e-05,-0.8512027263641357
1117,0.0004014040750917047,-0.010601295158267021
1118,0.000519748602528125,0.14602938294410706
1119,0.00037694594357162714,-0.009977608919143677
1120,0.0005126561736688018,-0.009891588240861893
1121,0.00084012805018574,-0.01007079891860485
1122,1.30936114146607e-05,-0.010125084780156612
1123,0.00010301191650796682,-0.010675224475562572
1124,0.0004249401390552521,-0.010224319994449615
1125,0.002003069967031479,-0.009638259187340736
1126,1.5962579709594138e-05,0.019338766112923622
1127,0.0012601539492607117,-0.5626675486564636
1128,0.0003536005096975714,-0.010069887153804302
1129,0.0008461581892333925,0.314902663230896
1130,0.0015051986556500196,-0.010758701711893082
1131,0.0002428035659249872,-0.009301056154072285
1132,9.719246008899063e-05,-0.010269708931446075
1133,0.00035204540472477674,-0.009927970357239246
1134,0.00035561644472181797,-0.010865519754588604
1135,0.00018780049867928028,-0.009688690304756165
1136,0.0002189748629461974,-0.010457338765263557
1137,0.0005065950099378824,-0.009767383337020874
1138,0.00038250733632594347,-0.010861000046133995
1139,0.0004631039628293365,-0.009969399310648441
1140,0.00012074592086719349,0.005499787628650665
1141,0.00014564416778739542,-0.010980715043842793
1142,0.0006202755612321198,0.822645366191864
1143,0.000807236647233367,-0.010017250664532185
1144,0.00043408607598394156,0.6158705949783325
1145,0.0007516255718655884,-0.010328961536288261
1146,0.0022683260031044483,-0.14303737878799438
1147,0.00021376539370976388,-0.010339642874896526
1148,0.00014703876513522118,-0.027805278077721596
1149,0.00045361858792603016,-0.009330504573881626
1150,0.010487276129424572,-0.008540820330381393
1151,0.0010346907656639814,-0.009412593208253384
1152,0.0003406578616704792,-0.009800522588193417
1153,0.00026968156453222036,-0.009780165739357471
1154,0.001872920198366046,-0.00964883528649807
1155,0.0005384443793445826,-0.009950724430382252
1156,0.0006583415088243783,-0.007215837948024273
1157,0.0013954023597761989,-0.010076602920889854
1158,0.00125294947065413,-0.009707534685730934
1159,0.00010239656694466248,-0.9787962436676025
1160,0.00010957295307889581,-0.00987586472183466
1161,0.000848171126563102,0.3544943630695343
1162,0.0006309300661087036,-0.010153903625905514
1163,0.0010538962669670582,-0.009550897404551506
1164,0.000216433618334122,-0.010202966630458832
1165,0.0010186893632635474,-0.011218207888305187
1166,0.0021899868734180927,-0.009743651375174522
1167,0.0003795702650677413,-0.010130987502634525
1168,8.629373769508675e-05,-0.009930979460477829
1169,0.004122481215745211,-0.009397313930094242
1170,0.00036472303327172995,-0.9557832479476929
1171,0.0024517225101590157,-0.009933236055076122
1172,0.004948602523654699,-0.7319392561912537
1173,0.0004520444490481168,-0.009794633835554123
1174,0.007757463492453098,-0.009356463328003883
1175,0.00043347905739210546,-0.009404005482792854
1176,0.000275473139481619,-0.010122222825884819
1177,0.00033687034738250077,-0.010125311091542244
1178,0.00033896471722982824,-0.010227200575172901
1179,0.00016381550813093781,-0.010979094542562962
1180,0.0002426302817184478,-0.010047798976302147
1181,0.00047017226461321115,-0.009702153503894806
1182,0.0004074861644767225,-0.010197225026786327
1183,0.0003789672628045082,-0.010916313156485558
1184,0.0016021386254578829,-0.009483138099312782
1185,0.0004160660901106894,-0.19964247941970825
1186,0.00014802950317971408,-0.010736610740423203
1187,0.0002683939237613231,-0.5676306486129761
1188,0.0003090993268415332,-0.010466324165463448
1189,0.0001962026726687327,-0.010028478689491749
1190,0.00015631920541636646,-0.010139700025320053
1191,0.0006210424471646547,-0.009700538590550423
1192,0.00017290716641582549,-0.009337850846350193
1193,0.00018953370454255491,-0.009981565177440643
1194,0.00018699667998589575,-0.009784210473299026
1195,8.199985313694924e-05,-0.010078377090394497
1196,0.0002736566821113229,-0.009095337241888046
1197,0.0005154494429007173,-0.009978688322007656
1198,0.000466258468804881,-0.9955307245254517
1199,0.0007302119629457593,-0.01107894815504551
1200,0.0013659328687936068,-0.9084141254425049
1201,0.001529780449345708,-0.010059132240712643
1202,3.513919727993198e-05,0.022052962332963943
1203,0.0011402593227103353,-0.01016335841268301
1204,0.00024554255651310086,-0.009472060948610306
1205,0.0006449270294979215,-0.008607064373791218
1206,0.0007460647611878812,-0.009316681884229183
1207,0.0005202549509704113,-0.009815257973968983
1208,0.000479697686387226,-0.0102580850943923
1209,0.005079478025436401,-0.010091099888086319
1210,0.00022050156258046627,0.021343141794204712
1211,0.0005439650849439204,1.1944576501846313
1212,0.0010291142389178276,-0.010541687719523907
1213,0.0004520821385085583,-0.555391788482666
1214,0.00038127301377244294,-0.009759215638041496
1215,7.597225339850411e-05,-0.6145067811012268
1216,0.00036659318720921874,-0.010763805359601974
1217,0.0017370634013786912,-0.009534629993140697
1218,1.1538018952705897e-05,-0.009853672236204147
1219,0.0009058992145583034,-0.009676800109446049
1220,9.391991625307128e-05,-0.010296886786818504
1221,0.0001576171925989911,-0.011073153465986252
1222,0.00011792074656113982,-0.010562305338680744
1223,0.010485516861081123,-0.00936964713037014
1224,0.00020966542069800198,0.06715746968984604
1225,2.2254424038692378e-05,-0.010980327613651752
1226,0.000604025786742568,-0.8797633647918701
1227,0.000725981779396534,-0.010554849170148373
1228,0.0002869087620638311,-0.010707982815802097
1229,0.00018479734717402607,-0.010302403941750526
1230,0.0001350402453681454,-0.009852385148406029
1231,0.0013044069055467844,-0.010313902050256729
1232,0.0003641255316324532,-0.010104033164680004
1233,7.871053094277158e-05,-0.011142863892018795
1234,0.0012556170113384724,-0.00994846224784851
1235,0.00018901709700003266,-0.01074905600398779
